split,img_id,image_path,label_id,label_name,orig_height,orig_width
train,train_001517,out/images/train/train_001517.jpg,4,cecum,530,628
train,train_001518,out/images/train/train_001518.jpg,4,cecum,530,628
train,train_001519,out/images/train/train_001519.jpg,4,cecum,532,634
train,train_001520,out/images/train/train_001520.jpg,4,cecum,532,633
train,train_001521,out/images/train/train_001521.jpg,4,cecum,530,600
train,train_001522,out/images/train/train_001522.jpg,4,cecum,530,628
train,train_001523,out/images/train/train_001523.jpg,4,cecum,531,633
train,train_001524,out/images/train/train_001524.jpg,4,cecum,547,635
train,train_001525,out/images/train/train_001525.jpg,4,cecum,547,635
train,train_001526,out/images/train/train_001526.jpg,4,cecum,532,633
train,train_001527,out/images/train/train_001527.jpg,4,cecum,532,633
train,train_001528,out/images/train/train_001528.jpg,4,cecum,532,633
train,train_001529,out/images/train/train_001529.jpg,4,cecum,531,633
train,train_001530,out/images/train/train_001530.jpg,4,cecum,548,635
train,train_001531,out/images/train/train_001531.jpg,4,cecum,531,633
train,train_001532,out/images/train/train_001532.jpg,4,cecum,548,635
train,train_001533,out/images/train/train_001533.jpg,4,cecum,530,588
train,train_001534,out/images/train/train_001534.jpg,4,cecum,548,635
train,train_001535,out/images/train/train_001535.jpg,4,cecum,531,607
train,train_001536,out/images/train/train_001536.jpg,4,cecum,548,635
train,train_001537,out/images/train/train_001537.jpg,4,cecum,530,628
train,train_001538,out/images/train/train_001538.jpg,4,cecum,548,635
train,train_001539,out/images/train/train_001539.jpg,4,cecum,529,628
train,train_001540,out/images/train/train_001540.jpg,4,cecum,530,628
train,train_001541,out/images/train/train_001541.jpg,4,cecum,547,635
train,train_001542,out/images/train/train_001542.jpg,4,cecum,531,633
train,train_001543,out/images/train/train_001543.jpg,4,cecum,548,635
train,train_001544,out/images/train/train_001544.jpg,4,cecum,532,633
train,train_001545,out/images/train/train_001545.jpg,4,cecum,529,628
train,train_001546,out/images/train/train_001546.jpg,4,cecum,531,633
train,train_001547,out/images/train/train_001547.jpg,4,cecum,531,606
train,train_001548,out/images/train/train_001548.jpg,4,cecum,530,628
train,train_001549,out/images/train/train_001549.jpg,4,cecum,529,609
train,train_001550,out/images/train/train_001550.jpg,4,cecum,548,621
train,train_001551,out/images/train/train_001551.jpg,4,cecum,532,633
train,train_001552,out/images/train/train_001552.jpg,4,cecum,531,633
train,train_001553,out/images/train/train_001553.jpg,4,cecum,530,629
train,train_001554,out/images/train/train_001554.jpg,4,cecum,547,635
train,train_001555,out/images/train/train_001555.jpg,4,cecum,532,632
train,train_001556,out/images/train/train_001556.jpg,4,cecum,532,633
train,train_001557,out/images/train/train_001557.jpg,4,cecum,548,635
train,train_001558,out/images/train/train_001558.jpg,4,cecum,547,635
train,train_001559,out/images/train/train_001559.jpg,4,cecum,547,635
train,train_001560,out/images/train/train_001560.jpg,4,cecum,531,633
train,train_001561,out/images/train/train_001561.jpg,4,cecum,547,635
train,train_001562,out/images/train/train_001562.jpg,4,cecum,547,635
train,train_001563,out/images/train/train_001563.jpg,4,cecum,531,633
train,train_001564,out/images/train/train_001564.jpg,4,cecum,531,633
train,train_001565,out/images/train/train_001565.jpg,4,cecum,531,624
train,train_001566,out/images/train/train_001566.jpg,4,cecum,532,633
train,train_001567,out/images/train/train_001567.jpg,4,cecum,531,616
train,train_001568,out/images/train/train_001568.jpg,4,cecum,532,611
train,train_001569,out/images/train/train_001569.jpg,4,cecum,548,635
train,train_001570,out/images/train/train_001570.jpg,4,cecum,547,633
train,train_001571,out/images/train/train_001571.jpg,4,cecum,548,635
train,train_001572,out/images/train/train_001572.jpg,4,cecum,529,637
train,train_001573,out/images/train/train_001573.jpg,4,cecum,548,635
train,train_001574,out/images/train/train_001574.jpg,4,cecum,530,628
train,train_001575,out/images/train/train_001575.jpg,4,cecum,531,633
train,train_001576,out/images/train/train_001576.jpg,4,cecum,548,635
train,train_001577,out/images/train/train_001577.jpg,4,cecum,548,635
train,train_001578,out/images/train/train_001578.jpg,4,cecum,547,635
train,train_001579,out/images/train/train_001579.jpg,4,cecum,548,635
train,train_001580,out/images/train/train_001580.jpg,4,cecum,547,635
train,train_001581,out/images/train/train_001581.jpg,4,cecum,548,635
train,train_001582,out/images/train/train_001582.jpg,4,cecum,532,633
train,train_001583,out/images/train/train_001583.jpg,4,cecum,548,635
train,train_001584,out/images/train/train_001584.jpg,4,cecum,531,633
train,train_001585,out/images/train/train_001585.jpg,4,cecum,547,635
train,train_001586,out/images/train/train_001586.jpg,4,cecum,548,635
train,train_001587,out/images/train/train_001587.jpg,4,cecum,548,635
train,train_001588,out/images/train/train_001588.jpg,4,cecum,531,616
train,train_001589,out/images/train/train_001589.jpg,4,cecum,548,634
train,train_001590,out/images/train/train_001590.jpg,4,cecum,547,634
train,train_001591,out/images/train/train_001591.jpg,4,cecum,548,635
train,train_001592,out/images/train/train_001592.jpg,4,cecum,548,635
train,train_001593,out/images/train/train_001593.jpg,4,cecum,532,633
train,train_001594,out/images/train/train_001594.jpg,4,cecum,548,635
train,train_001595,out/images/train/train_001595.jpg,4,cecum,548,635
train,train_001596,out/images/train/train_001596.jpg,4,cecum,548,635
train,train_001597,out/images/train/train_001597.jpg,4,cecum,547,635
train,train_001598,out/images/train/train_001598.jpg,4,cecum,548,635
train,train_001599,out/images/train/train_001599.jpg,4,cecum,548,635
train,train_001600,out/images/train/train_001600.jpg,4,cecum,531,633
train,train_001601,out/images/train/train_001601.jpg,4,cecum,531,633
train,train_001602,out/images/train/train_001602.jpg,4,cecum,531,633
train,train_001603,out/images/train/train_001603.jpg,4,cecum,529,623
train,train_001604,out/images/train/train_001604.jpg,4,cecum,548,635
train,train_001605,out/images/train/train_001605.jpg,4,cecum,531,607
train,train_001606,out/images/train/train_001606.jpg,4,cecum,531,633
train,train_001607,out/images/train/train_001607.jpg,4,cecum,548,635
train,train_001608,out/images/train/train_001608.jpg,4,cecum,531,628
train,train_001609,out/images/train/train_001609.jpg,4,cecum,532,633
train,train_001610,out/images/train/train_001610.jpg,4,cecum,548,635
train,train_001611,out/images/train/train_001611.jpg,4,cecum,532,633
train,train_001612,out/images/train/train_001612.jpg,4,cecum,530,623
train,train_001613,out/images/train/train_001613.jpg,4,cecum,547,635
train,train_001614,out/images/train/train_001614.jpg,4,cecum,548,635
train,train_001615,out/images/train/train_001615.jpg,4,cecum,531,620
train,train_001616,out/images/train/train_001616.jpg,4,cecum,548,635
train,train_001617,out/images/train/train_001617.jpg,4,cecum,547,630
train,train_001618,out/images/train/train_001618.jpg,4,cecum,548,635
train,train_001619,out/images/train/train_001619.jpg,4,cecum,532,633
train,train_001620,out/images/train/train_001620.jpg,4,cecum,531,633
train,train_001621,out/images/train/train_001621.jpg,4,cecum,532,623
train,train_001622,out/images/train/train_001622.jpg,4,cecum,529,628
train,train_001623,out/images/train/train_001623.jpg,4,cecum,531,633
train,train_001624,out/images/train/train_001624.jpg,4,cecum,548,635
train,train_001625,out/images/train/train_001625.jpg,4,cecum,532,633
train,train_001626,out/images/train/train_001626.jpg,4,cecum,548,635
train,train_001627,out/images/train/train_001627.jpg,4,cecum,548,635
train,train_001628,out/images/train/train_001628.jpg,4,cecum,548,635
train,train_001629,out/images/train/train_001629.jpg,4,cecum,531,633
train,train_001630,out/images/train/train_001630.jpg,4,cecum,548,635
train,train_001631,out/images/train/train_001631.jpg,4,cecum,532,617
train,train_001632,out/images/train/train_001632.jpg,4,cecum,532,633
train,train_001633,out/images/train/train_001633.jpg,4,cecum,548,635
train,train_001634,out/images/train/train_001634.jpg,4,cecum,532,633
train,train_001635,out/images/train/train_001635.jpg,4,cecum,532,631
train,train_001636,out/images/train/train_001636.jpg,4,cecum,529,628
train,train_001637,out/images/train/train_001637.jpg,4,cecum,548,635
train,train_001638,out/images/train/train_001638.jpg,4,cecum,531,588
train,train_001639,out/images/train/train_001639.jpg,4,cecum,531,633
train,train_001640,out/images/train/train_001640.jpg,4,cecum,548,635
train,train_001641,out/images/train/train_001641.jpg,4,cecum,531,614
train,train_001642,out/images/train/train_001642.jpg,4,cecum,548,635
train,train_001643,out/images/train/train_001643.jpg,4,cecum,518,601
train,train_001644,out/images/train/train_001644.jpg,4,cecum,531,633
train,train_001645,out/images/train/train_001645.jpg,4,cecum,531,625
train,train_001646,out/images/train/train_001646.jpg,4,cecum,548,635
train,train_001647,out/images/train/train_001647.jpg,4,cecum,530,626
train,train_001648,out/images/train/train_001648.jpg,4,cecum,532,633
train,train_001649,out/images/train/train_001649.jpg,4,cecum,532,633
train,train_001650,out/images/train/train_001650.jpg,4,cecum,548,635
train,train_001651,out/images/train/train_001651.jpg,4,cecum,548,635
train,train_001652,out/images/train/train_001652.jpg,4,cecum,548,635
train,train_001653,out/images/train/train_001653.jpg,4,cecum,548,635
train,train_001654,out/images/train/train_001654.jpg,4,cecum,531,633
train,train_001655,out/images/train/train_001655.jpg,4,cecum,547,635
train,train_001656,out/images/train/train_001656.jpg,4,cecum,548,635
train,train_001657,out/images/train/train_001657.jpg,4,cecum,530,628
train,train_001658,out/images/train/train_001658.jpg,4,cecum,532,633
train,train_001659,out/images/train/train_001659.jpg,4,cecum,548,635
train,train_001660,out/images/train/train_001660.jpg,4,cecum,548,635
train,train_001661,out/images/train/train_001661.jpg,4,cecum,531,633
train,train_001662,out/images/train/train_001662.jpg,4,cecum,531,633
train,train_001663,out/images/train/train_001663.jpg,4,cecum,548,635
train,train_001664,out/images/train/train_001664.jpg,4,cecum,548,635
train,train_001665,out/images/train/train_001665.jpg,4,cecum,532,632
train,train_001666,out/images/train/train_001666.jpg,4,cecum,548,635
train,train_001667,out/images/train/train_001667.jpg,4,cecum,532,633
train,train_001668,out/images/train/train_001668.jpg,4,cecum,531,633
train,train_001669,out/images/train/train_001669.jpg,4,cecum,531,607
train,train_001670,out/images/train/train_001670.jpg,4,cecum,532,633
train,train_001671,out/images/train/train_001671.jpg,4,cecum,530,628
train,train_001672,out/images/train/train_001672.jpg,4,cecum,548,635
train,train_001673,out/images/train/train_001673.jpg,4,cecum,548,635
train,train_001674,out/images/train/train_001674.jpg,4,cecum,548,635
train,train_001675,out/images/train/train_001675.jpg,4,cecum,548,635
train,train_001676,out/images/train/train_001676.jpg,4,cecum,548,635
train,train_001677,out/images/train/train_001677.jpg,4,cecum,548,635
train,train_001678,out/images/train/train_001678.jpg,4,cecum,547,635
train,train_001679,out/images/train/train_001679.jpg,4,cecum,547,635
train,train_001680,out/images/train/train_001680.jpg,4,cecum,531,631
train,train_001681,out/images/train/train_001681.jpg,4,cecum,532,633
train,train_001682,out/images/train/train_001682.jpg,4,cecum,548,635
train,train_001683,out/images/train/train_001683.jpg,4,cecum,532,626
train,train_001684,out/images/train/train_001684.jpg,4,cecum,547,635
train,train_001685,out/images/train/train_001685.jpg,4,cecum,548,635
train,train_001686,out/images/train/train_001686.jpg,4,cecum,532,633
train,train_001687,out/images/train/train_001687.jpg,4,cecum,531,633
train,train_001688,out/images/train/train_001688.jpg,4,cecum,548,635
train,train_001689,out/images/train/train_001689.jpg,4,cecum,531,630
train,train_001690,out/images/train/train_001690.jpg,4,cecum,532,633
train,train_001691,out/images/train/train_001691.jpg,4,cecum,548,635
train,train_001692,out/images/train/train_001692.jpg,4,cecum,548,635
train,train_001693,out/images/train/train_001693.jpg,4,cecum,548,635
train,train_001694,out/images/train/train_001694.jpg,4,cecum,548,635
train,train_001695,out/images/train/train_001695.jpg,4,cecum,547,635
train,train_001696,out/images/train/train_001696.jpg,4,cecum,531,625
train,train_001697,out/images/train/train_001697.jpg,4,cecum,531,633
train,train_001698,out/images/train/train_001698.jpg,4,cecum,548,635
train,train_001699,out/images/train/train_001699.jpg,4,cecum,531,608
train,train_001700,out/images/train/train_001700.jpg,4,cecum,532,633
train,train_001701,out/images/train/train_001701.jpg,4,cecum,547,635
train,train_001702,out/images/train/train_001702.jpg,4,cecum,548,635
train,train_001703,out/images/train/train_001703.jpg,4,cecum,532,633
train,train_001704,out/images/train/train_001704.jpg,4,cecum,531,601
train,train_001705,out/images/train/train_001705.jpg,4,cecum,531,633
train,train_001706,out/images/train/train_001706.jpg,4,cecum,531,571
train,train_001707,out/images/train/train_001707.jpg,4,cecum,530,628
train,train_001708,out/images/train/train_001708.jpg,4,cecum,518,624
train,train_001709,out/images/train/train_001709.jpg,4,cecum,531,633
train,train_001710,out/images/train/train_001710.jpg,4,cecum,548,635
train,train_001711,out/images/train/train_001711.jpg,4,cecum,531,633
train,train_001712,out/images/train/train_001712.jpg,4,cecum,532,633
train,train_001713,out/images/train/train_001713.jpg,4,cecum,532,633
train,train_001714,out/images/train/train_001714.jpg,4,cecum,547,635
train,train_001715,out/images/train/train_001715.jpg,4,cecum,547,635
train,train_001716,out/images/train/train_001716.jpg,4,cecum,548,635
train,train_001717,out/images/train/train_001717.jpg,4,cecum,548,635
train,train_001718,out/images/train/train_001718.jpg,4,cecum,531,607
train,train_001719,out/images/train/train_001719.jpg,4,cecum,547,635
train,train_001720,out/images/train/train_001720.jpg,4,cecum,531,626
train,train_001721,out/images/train/train_001721.jpg,4,cecum,547,635
train,train_001722,out/images/train/train_001722.jpg,4,cecum,547,635
train,train_001723,out/images/train/train_001723.jpg,4,cecum,532,633
train,train_001724,out/images/train/train_001724.jpg,4,cecum,532,633
train,train_001725,out/images/train/train_001725.jpg,4,cecum,530,628
train,train_001726,out/images/train/train_001726.jpg,4,cecum,547,635
train,train_001727,out/images/train/train_001727.jpg,4,cecum,531,633
train,train_001728,out/images/train/train_001728.jpg,4,cecum,548,635
train,train_001729,out/images/train/train_001729.jpg,4,cecum,547,635
train,train_001730,out/images/train/train_001730.jpg,4,cecum,547,635
train,train_001731,out/images/train/train_001731.jpg,4,cecum,548,635
train,train_001732,out/images/train/train_001732.jpg,4,cecum,530,629
train,train_001733,out/images/train/train_001733.jpg,4,cecum,531,633
train,train_001734,out/images/train/train_001734.jpg,4,cecum,531,633
train,train_001735,out/images/train/train_001735.jpg,4,cecum,548,635
train,train_001736,out/images/train/train_001736.jpg,4,cecum,529,628
train,train_001737,out/images/train/train_001737.jpg,4,cecum,548,635
train,train_001738,out/images/train/train_001738.jpg,4,cecum,548,635
train,train_001739,out/images/train/train_001739.jpg,4,cecum,530,628
train,train_001740,out/images/train/train_001740.jpg,4,cecum,548,635
train,train_001741,out/images/train/train_001741.jpg,4,cecum,547,635
train,train_001742,out/images/train/train_001742.jpg,4,cecum,531,584
train,train_001743,out/images/train/train_001743.jpg,4,cecum,529,582
train,train_001744,out/images/train/train_001744.jpg,4,cecum,548,635
train,train_001745,out/images/train/train_001745.jpg,4,cecum,547,635
train,train_001746,out/images/train/train_001746.jpg,4,cecum,548,635
train,train_001747,out/images/train/train_001747.jpg,4,cecum,531,633
train,train_001748,out/images/train/train_001748.jpg,4,cecum,530,623
train,train_001749,out/images/train/train_001749.jpg,4,cecum,530,628
train,train_001750,out/images/train/train_001750.jpg,4,cecum,548,621
train,train_001751,out/images/train/train_001751.jpg,4,cecum,532,633
train,train_001752,out/images/train/train_001752.jpg,4,cecum,547,635
train,train_001753,out/images/train/train_001753.jpg,4,cecum,531,621
train,train_001754,out/images/train/train_001754.jpg,4,cecum,548,635
train,train_001755,out/images/train/train_001755.jpg,4,cecum,532,633
train,train_001756,out/images/train/train_001756.jpg,4,cecum,530,628
train,train_001757,out/images/train/train_001757.jpg,4,cecum,547,635
train,train_001758,out/images/train/train_001758.jpg,4,cecum,531,633
train,train_001759,out/images/train/train_001759.jpg,4,cecum,547,635
train,train_001760,out/images/train/train_001760.jpg,4,cecum,531,622
train,train_001761,out/images/train/train_001761.jpg,4,cecum,548,635
train,train_001762,out/images/train/train_001762.jpg,4,cecum,532,617
train,train_001763,out/images/train/train_001763.jpg,4,cecum,531,633
train,train_001764,out/images/train/train_001764.jpg,4,cecum,548,635
train,train_001765,out/images/train/train_001765.jpg,4,cecum,548,635
train,train_001766,out/images/train/train_001766.jpg,4,cecum,548,635
train,train_001767,out/images/train/train_001767.jpg,4,cecum,531,633
train,train_001768,out/images/train/train_001768.jpg,4,cecum,547,635
train,train_001769,out/images/train/train_001769.jpg,4,cecum,531,629
train,train_001770,out/images/train/train_001770.jpg,4,cecum,547,635
train,train_001771,out/images/train/train_001771.jpg,4,cecum,531,633
train,train_001772,out/images/train/train_001772.jpg,4,cecum,547,635
train,train_001773,out/images/train/train_001773.jpg,4,cecum,532,633
train,train_001774,out/images/train/train_001774.jpg,4,cecum,531,633
train,train_001775,out/images/train/train_001775.jpg,4,cecum,548,635
train,train_001776,out/images/train/train_001776.jpg,4,cecum,547,635
train,train_001777,out/images/train/train_001777.jpg,4,cecum,532,617
train,train_001778,out/images/train/train_001778.jpg,4,cecum,548,635
train,train_001779,out/images/train/train_001779.jpg,4,cecum,530,628
train,train_001780,out/images/train/train_001780.jpg,4,cecum,531,610
train,train_001781,out/images/train/train_001781.jpg,4,cecum,530,628
train,train_001782,out/images/train/train_001782.jpg,4,cecum,532,633
train,train_001783,out/images/train/train_001783.jpg,4,cecum,532,633
train,train_001784,out/images/train/train_001784.jpg,4,cecum,531,633
train,train_001785,out/images/train/train_001785.jpg,4,cecum,532,633
train,train_001786,out/images/train/train_001786.jpg,4,cecum,548,635
train,train_001787,out/images/train/train_001787.jpg,4,cecum,531,633
train,train_001788,out/images/train/train_001788.jpg,4,cecum,531,633
train,train_001789,out/images/train/train_001789.jpg,4,cecum,532,632
train,train_001790,out/images/train/train_001790.jpg,4,cecum,531,633
train,train_001791,out/images/train/train_001791.jpg,4,cecum,532,633
train,train_001792,out/images/train/train_001792.jpg,4,cecum,548,635
train,train_001793,out/images/train/train_001793.jpg,4,cecum,531,582
train,train_001794,out/images/train/train_001794.jpg,4,cecum,532,633
train,train_001795,out/images/train/train_001795.jpg,4,cecum,532,633
train,train_001796,out/images/train/train_001796.jpg,4,cecum,529,628
train,train_001797,out/images/train/train_001797.jpg,4,cecum,548,635
train,train_001798,out/images/train/train_001798.jpg,4,cecum,532,633
train,train_001799,out/images/train/train_001799.jpg,4,cecum,531,633
train,train_001800,out/images/train/train_001800.jpg,4,cecum,548,635
train,train_001801,out/images/train/train_001801.jpg,4,cecum,531,633
train,train_001802,out/images/train/train_001802.jpg,4,cecum,532,633
train,train_001803,out/images/train/train_001803.jpg,4,cecum,531,625
train,train_001804,out/images/train/train_001804.jpg,4,cecum,530,622
train,train_001805,out/images/train/train_001805.jpg,4,cecum,532,633
train,train_001806,out/images/train/train_001806.jpg,4,cecum,532,633
train,train_001807,out/images/train/train_001807.jpg,4,cecum,532,633
train,train_001808,out/images/train/train_001808.jpg,4,cecum,532,633
train,train_001809,out/images/train/train_001809.jpg,4,cecum,547,635
train,train_001810,out/images/train/train_001810.jpg,4,cecum,532,633
train,train_001811,out/images/train/train_001811.jpg,4,cecum,548,635
train,train_001812,out/images/train/train_001812.jpg,4,cecum,547,635
train,train_001813,out/images/train/train_001813.jpg,4,cecum,548,635
train,train_001814,out/images/train/train_001814.jpg,4,cecum,532,628
train,train_001815,out/images/train/train_001815.jpg,4,cecum,532,633
train,train_001816,out/images/train/train_001816.jpg,4,cecum,530,622
train,train_001817,out/images/train/train_001817.jpg,4,cecum,531,633
train,train_001818,out/images/train/train_001818.jpg,4,cecum,547,635
train,train_001819,out/images/train/train_001819.jpg,4,cecum,532,631
train,train_001820,out/images/train/train_001820.jpg,4,cecum,531,628
train,train_001821,out/images/train/train_001821.jpg,4,cecum,548,635
train,train_001822,out/images/train/train_001822.jpg,4,cecum,547,635
train,train_001823,out/images/train/train_001823.jpg,4,cecum,532,572
train,train_001824,out/images/train/train_001824.jpg,4,cecum,548,635
train,train_001825,out/images/train/train_001825.jpg,4,cecum,547,635
train,train_001826,out/images/train/train_001826.jpg,4,cecum,547,635
train,train_001827,out/images/train/train_001827.jpg,4,cecum,529,628
train,train_001828,out/images/train/train_001828.jpg,4,cecum,532,633
train,train_001829,out/images/train/train_001829.jpg,4,cecum,532,633
train,train_001830,out/images/train/train_001830.jpg,4,cecum,548,635
train,train_001831,out/images/train/train_001831.jpg,4,cecum,531,633
train,train_001832,out/images/train/train_001832.jpg,4,cecum,548,635
train,train_001833,out/images/train/train_001833.jpg,4,cecum,529,628
train,train_001834,out/images/train/train_001834.jpg,4,cecum,531,579
train,train_001835,out/images/train/train_001835.jpg,4,cecum,531,615
train,train_001836,out/images/train/train_001836.jpg,4,cecum,548,635
train,train_001837,out/images/train/train_001837.jpg,4,cecum,529,628
train,train_001838,out/images/train/train_001838.jpg,4,cecum,532,633
train,train_001839,out/images/train/train_001839.jpg,4,cecum,548,635
train,train_001840,out/images/train/train_001840.jpg,4,cecum,547,635
train,train_001841,out/images/train/train_001841.jpg,4,cecum,548,635
train,train_001842,out/images/train/train_001842.jpg,4,cecum,532,607
train,train_001843,out/images/train/train_001843.jpg,4,cecum,532,578
train,train_001844,out/images/train/train_001844.jpg,4,cecum,531,633
train,train_001845,out/images/train/train_001845.jpg,4,cecum,531,633
train,train_001846,out/images/train/train_001846.jpg,4,cecum,531,620
train,train_001847,out/images/train/train_001847.jpg,4,cecum,529,629
train,train_001848,out/images/train/train_001848.jpg,4,cecum,548,635
train,train_001849,out/images/train/train_001849.jpg,4,cecum,548,635
train,train_001850,out/images/train/train_001850.jpg,4,cecum,547,635
train,train_001851,out/images/train/train_001851.jpg,4,cecum,548,635
train,train_001852,out/images/train/train_001852.jpg,4,cecum,531,633
train,train_001853,out/images/train/train_001853.jpg,4,cecum,530,628
train,train_001854,out/images/train/train_001854.jpg,4,cecum,548,635
train,train_001855,out/images/train/train_001855.jpg,4,cecum,531,633
train,train_001856,out/images/train/train_001856.jpg,4,cecum,531,633
train,train_001857,out/images/train/train_001857.jpg,4,cecum,531,633
train,train_001858,out/images/train/train_001858.jpg,4,cecum,548,635
train,train_001859,out/images/train/train_001859.jpg,4,cecum,532,633
train,train_001860,out/images/train/train_001860.jpg,4,cecum,532,633
train,train_001861,out/images/train/train_001861.jpg,4,cecum,530,628
train,train_001862,out/images/train/train_001862.jpg,4,cecum,532,633
train,train_001863,out/images/train/train_001863.jpg,4,cecum,532,633
train,train_001864,out/images/train/train_001864.jpg,4,cecum,547,623
train,train_001865,out/images/train/train_001865.jpg,4,cecum,547,635
train,train_001866,out/images/train/train_001866.jpg,4,cecum,532,633
train,train_001867,out/images/train/train_001867.jpg,4,cecum,548,635
train,train_001868,out/images/train/train_001868.jpg,4,cecum,531,633
train,train_001869,out/images/train/train_001869.jpg,4,cecum,547,617
train,train_001870,out/images/train/train_001870.jpg,4,cecum,529,628
train,train_001871,out/images/train/train_001871.jpg,4,cecum,547,635
train,train_001872,out/images/train/train_001872.jpg,4,cecum,531,633
train,train_001873,out/images/train/train_001873.jpg,4,cecum,547,635
train,train_001874,out/images/train/train_001874.jpg,4,cecum,532,633
train,train_001875,out/images/train/train_001875.jpg,4,cecum,530,624
train,train_001876,out/images/train/train_001876.jpg,4,cecum,547,635
train,train_001877,out/images/train/train_001877.jpg,4,cecum,531,602
train,train_001878,out/images/train/train_001878.jpg,4,cecum,531,633
train,train_001879,out/images/train/train_001879.jpg,4,cecum,532,633
train,train_001880,out/images/train/train_001880.jpg,4,cecum,547,635
train,train_001881,out/images/train/train_001881.jpg,4,cecum,547,635
train,train_001882,out/images/train/train_001882.jpg,4,cecum,548,635
train,train_001883,out/images/train/train_001883.jpg,4,cecum,530,628
train,train_001884,out/images/train/train_001884.jpg,4,cecum,532,633
train,train_001885,out/images/train/train_001885.jpg,4,cecum,530,633
train,train_001886,out/images/train/train_001886.jpg,4,cecum,548,635
train,train_001887,out/images/train/train_001887.jpg,4,cecum,548,632
train,train_001888,out/images/train/train_001888.jpg,4,cecum,547,635
train,train_001889,out/images/train/train_001889.jpg,4,cecum,548,635
train,train_001890,out/images/train/train_001890.jpg,4,cecum,532,633
train,train_001891,out/images/train/train_001891.jpg,4,cecum,532,633
train,train_001892,out/images/train/train_001892.jpg,4,cecum,532,633
train,train_001893,out/images/train/train_001893.jpg,4,cecum,531,633
train,train_001894,out/images/train/train_001894.jpg,4,cecum,531,607
train,train_001895,out/images/train/train_001895.jpg,4,cecum,531,633
train,train_001896,out/images/train/train_001896.jpg,4,cecum,530,623
train,train_001897,out/images/train/train_001897.jpg,4,cecum,532,634
train,train_001898,out/images/train/train_001898.jpg,4,cecum,548,635
train,train_001899,out/images/train/train_001899.jpg,4,cecum,530,602
train,train_001900,out/images/train/train_001900.jpg,4,cecum,548,617
train,train_001901,out/images/train/train_001901.jpg,4,cecum,548,631
train,train_001902,out/images/train/train_001902.jpg,4,cecum,548,635
train,train_001903,out/images/train/train_001903.jpg,4,cecum,531,633
train,train_001904,out/images/train/train_001904.jpg,4,cecum,532,633
train,train_001905,out/images/train/train_001905.jpg,4,cecum,548,635
train,train_001906,out/images/train/train_001906.jpg,4,cecum,548,635
train,train_001907,out/images/train/train_001907.jpg,4,cecum,547,615
train,train_001908,out/images/train/train_001908.jpg,4,cecum,547,635
train,train_001909,out/images/train/train_001909.jpg,4,cecum,532,615
train,train_001910,out/images/train/train_001910.jpg,4,cecum,530,628
train,train_001911,out/images/train/train_001911.jpg,4,cecum,548,635
train,train_001912,out/images/train/train_001912.jpg,4,cecum,548,635
train,train_001913,out/images/train/train_001913.jpg,4,cecum,548,636
train,train_001914,out/images/train/train_001914.jpg,4,cecum,547,635
train,train_001915,out/images/train/train_001915.jpg,4,cecum,548,635
train,train_001916,out/images/train/train_001916.jpg,4,cecum,531,633
train,train_001917,out/images/train/train_001917.jpg,4,cecum,547,635
train,train_001918,out/images/train/train_001918.jpg,4,cecum,547,635
train,train_001919,out/images/train/train_001919.jpg,4,cecum,548,635
train,train_001920,out/images/train/train_001920.jpg,4,cecum,530,629
train,train_001921,out/images/train/train_001921.jpg,4,cecum,529,624
train,train_001922,out/images/train/train_001922.jpg,4,cecum,531,633
train,train_001923,out/images/train/train_001923.jpg,4,cecum,531,623
train,train_001924,out/images/train/train_001924.jpg,4,cecum,547,635
train,train_001925,out/images/train/train_001925.jpg,4,cecum,531,633
train,train_001926,out/images/train/train_001926.jpg,4,cecum,529,628
train,train_001927,out/images/train/train_001927.jpg,4,cecum,531,633
train,train_001928,out/images/train/train_001928.jpg,4,cecum,532,633
train,train_001929,out/images/train/train_001929.jpg,4,cecum,547,630
train,train_001930,out/images/train/train_001930.jpg,4,cecum,531,620
train,train_001931,out/images/train/train_001931.jpg,4,cecum,547,631
train,train_001932,out/images/train/train_001932.jpg,4,cecum,548,635
train,train_001933,out/images/train/train_001933.jpg,4,cecum,547,635
train,train_001934,out/images/train/train_001934.jpg,4,cecum,532,631
train,train_001935,out/images/train/train_001935.jpg,4,cecum,530,628
train,train_001936,out/images/train/train_001936.jpg,4,cecum,532,633
train,train_001937,out/images/train/train_001937.jpg,4,cecum,530,628
train,train_001938,out/images/train/train_001938.jpg,4,cecum,529,628
train,train_001939,out/images/train/train_001939.jpg,4,cecum,531,624
train,train_001940,out/images/train/train_001940.jpg,4,cecum,530,627
train,train_001941,out/images/train/train_001941.jpg,4,cecum,532,630
train,train_001942,out/images/train/train_001942.jpg,4,cecum,532,622
train,train_001943,out/images/train/train_001943.jpg,4,cecum,532,621
train,train_001944,out/images/train/train_001944.jpg,4,cecum,548,635
train,train_001945,out/images/train/train_001945.jpg,4,cecum,548,635
train,train_001946,out/images/train/train_001946.jpg,4,cecum,529,628
train,train_001947,out/images/train/train_001947.jpg,4,cecum,548,635
train,train_001948,out/images/train/train_001948.jpg,4,cecum,548,635
train,train_001949,out/images/train/train_001949.jpg,4,cecum,531,633
train,train_001950,out/images/train/train_001950.jpg,4,cecum,529,628
train,train_001951,out/images/train/train_001951.jpg,4,cecum,532,633
train,train_001952,out/images/train/train_001952.jpg,4,cecum,548,635
